,movie_id,primary_title,original_title,start_year,genres,average_rating,num_votes,persons_name,persons_job,title_norm,id,release_date,movie,production_budget,domestic_gross,worldwide_gross
367,tt0963966,The Sorcerer's Apprentice,The Sorcerer's Apprentice,2010,"Action,Adventure,Family",6.1,143862,Teresa Palmer,actress,the sorcerer's apprentice 2010,44,"Jul 14, 2010",The Sorcerer's Apprentice,160000000,63150991,217986320
368,tt0963966,The Sorcerer's Apprentice,The Sorcerer's Apprentice,2010,"Action,Adventure,Family",6.1,143862,Matt Lopez,writer,the sorcerer's apprentice 2010,44,"Jul 14, 2010",The Sorcerer's Apprentice,160000000,63150991,217986320
369,tt1037705,The Book of Eli,The Book of Eli,2010,"Action,Adventure,Drama",6.9,271307,Gary Oldman,actor,the book of eli 2010,64,"Jan 15, 2010",The Book of Eli,80000000,94835059,158750817
370,tt1037705,The Book of Eli,The Book of Eli,2010,"Action,Adventure,Drama",6.9,271307,Denzel Washington,actor,the book of eli 2010,64,"Jan 15, 2010",The Book of Eli,80000000,94835059,158750817
371,tt1037705,The Book of Eli,The Book of Eli,2010,"Action,Adventure,Drama",6.9,271307,Mila Kunis,actress,the book of eli 2010,64,"Jan 15, 2010",The Book of Eli,80000000,94835059,158750817
372,tt1037705,The Book of Eli,The Book of Eli,2010,"Action,Adventure,Drama",6.9,271307,Joel Silver,producer,the book of eli 2010,64,"Jan 15, 2010",The Book of Eli,80000000,94835059,158750817
373,tt1037705,The Book of Eli,The Book of Eli,2010,"Action,Adventure,Drama",6.9,271307,Albert Hughes,director,the book of eli 2010,64,"Jan 15, 2010",The Book of Eli,80000000,94835059,158750817
374,tt1037705,The Book of Eli,The Book of Eli,2010,"Action,Adventure,Drama",6.9,271307,Allen Hughes,director,the book of eli 2010,64,"Jan 15, 2010",The Book of Eli,80000000,94835059,158750817
375,tt1037705,The Book of Eli,The Book of Eli,2010,"Action,Adventure,Drama",6.9,271307,Broderick Johnson,producer,the book of eli 2010,64,"Jan 15, 2010",The Book of Eli,80000000,94835059,158750817
376,tt1037705,The Book of Eli,The Book of Eli,2010,"Action,Adventure,Drama",6.9,271307,Andrew A. Kosove,producer,the book of eli 2010,64,"Jan 15, 2010",The Book of Eli,80000000,94835059,158750817
377,tt1037705,The Book of Eli,The Book of Eli,2010,"Action,Adventure,Drama",6.9,271307,Ray Stevenson,actor,the book of eli 2010,64,"Jan 15, 2010",The Book of Eli,80000000,94835059,158750817
378,tt1037705,The Book of Eli,The Book of Eli,2010,"Action,Adventure,Drama",6.9,271307,Gary Whitta,writer,the book of eli 2010,64,"Jan 15, 2010",The Book of Eli,80000000,94835059,158750817
379,tt1120985,Blue Valentine,Blue Valentine,2010,"Drama,Romance",7.4,170089,Derek Cianfrance,director,blue valentine 2010,25,"Dec 29, 2010",Blue Valentine,1000000,9737892,16566240
380,tt1120985,Blue Valentine,Blue Valentine,2010,"Drama,Romance",7.4,170089,Joey Curtis,writer,blue valentine 2010,25,"Dec 29, 2010",Blue Valentine,1000000,9737892,16566240
381,tt1120985,Blue Valentine,Blue Valentine,2010,"Drama,Romance",7.4,170089,John Doman,actor,blue valentine 2010,25,"Dec 29, 2010",Blue Valentine,1000000,9737892,16566240
382,tt1120985,Blue Valentine,Blue Valentine,2010,"Drama,Romance",7.4,170089,Ryan Gosling,actor,blue valentine 2010,25,"Dec 29, 2010",Blue Valentine,1000000,9737892,16566240
383,tt1120985,Blue Valentine,Blue Valentine,2010,"Drama,Romance",7.4,170089,Alex Orlovsky,producer,blue valentine 2010,25,"Dec 29, 2010",Blue Valentine,1000000,9737892,16566240
384,tt1120985,Blue Valentine,Blue Valentine,2010,"Drama,Romance",7.4,170089,Michelle Williams,actress,blue valentine 2010,25,"Dec 29, 2010",Blue Valentine,1000000,9737892,16566240
385,tt1120985,Blue Valentine,Blue Valentine,2010,"Drama,Romance",7.4,170089,Jamie Patricof,producer,blue valentine 2010,25,"Dec 29, 2010",Blue Valentine,1000000,9737892,16566240
386,tt1120985,Blue Valentine,Blue Valentine,2010,"Drama,Romance",7.4,170089,Lynette Howell Taylor,producer,blue valentine 2010,25,"Dec 29, 2010",Blue Valentine,1000000,9737892,16566240
387,tt1120985,Blue Valentine,Blue Valentine,2010,"Drama,Romance",7.4,170089,Cami Delavigne,writer,blue valentine 2010,25,"Dec 29, 2010",Blue Valentine,1000000,9737892,16566240
388,tt1120985,Blue Valentine,Blue Valentine,2010,"Drama,Romance",7.4,170089,Faith Wladyka,actress,blue valentine 2010,25,"Dec 29, 2010",Blue Valentine,1000000,9737892,16566240
389,tt1179056,A Nightmare on Elm Street,A Nightmare on Elm Street,2010,"Crime,Drama,Horror",5.2,85497,Wes Craven,writer,a nightmare on elm street 2010,49,"Apr 30, 2010",A Nightmare on Elm Street,35000000,63075011,117729621
390,tt1179056,A Nightmare on Elm Street,A Nightmare on Elm Street,2010,"Crime,Drama,Horror",5.2,85497,Michael Bay,producer,a nightmare on elm street 2010,49,"Apr 30, 2010",A Nightmare on Elm Street,35000000,63075011,117729621
391,tt1179056,A Nightmare on Elm Street,A Nightmare on Elm Street,2010,"Crime,Drama,Horror",5.2,85497,Andrew Form,producer,a nightmare on elm street 2010,49,"Apr 30, 2010",A Nightmare on Elm Street,35000000,63075011,117729621
392,tt1179056,A Nightmare on Elm Street,A Nightmare on Elm Street,2010,"Crime,Drama,Horror",5.2,85497,Jackie Earle Haley,actor,a nightmare on elm street 2010,49,"Apr 30, 2010",A Nightmare on Elm Street,35000000,63075011,117729621
393,tt1179056,A Nightmare on Elm Street,A Nightmare on Elm Street,2010,"Crime,Drama,Horror",5.2,85497,Wesley Strick,writer,a nightmare on elm street 2010,49,"Apr 30, 2010",A Nightmare on Elm Street,35000000,63075011,117729621
394,tt1179056,A Nightmare on Elm Street,A Nightmare on Elm Street,2010,"Crime,Drama,Horror",5.2,85497,Kyle Gallner,actor,a nightmare on elm street 2010,49,"Apr 30, 2010",A Nightmare on Elm Street,35000000,63075011,117729621
395,tt1179056,A Nightmare on Elm Street,A Nightmare on Elm Street,2010,"Crime,Drama,Horror",5.2,85497,Samuel Bayer,director,a nightmare on elm street 2010,49,"Apr 30, 2010",A Nightmare on Elm Street,35000000,63075011,117729621
396,tt1179056,A Nightmare on Elm Street,A Nightmare on Elm Street,2010,"Crime,Drama,Horror",5.2,85497,Katie Cassidy,actress,a nightmare on elm street 2010,49,"Apr 30, 2010",A Nightmare on Elm Street,35000000,63075011,117729621
397,tt1179056,A Nightmare on Elm Street,A Nightmare on Elm Street,2010,"Crime,Drama,Horror",5.2,85497,Rooney Mara,actress,a nightmare on elm street 2010,49,"Apr 30, 2010",A Nightmare on Elm Street,35000000,63075011,117729621
398,tt1179056,A Nightmare on Elm Street,A Nightmare on Elm Street,2010,"Crime,Drama,Horror",5.2,85497,Eric Heisserer,writer,a nightmare on elm street 2010,49,"Apr 30, 2010",A Nightmare on Elm Street,35000000,63075011,117729621
409,tt1323594,Despicable Me,Despicable Me,2010,"Animation,Comedy,Family",7.7,464511,Julie Andrews,actress,despicable me 2010,50,"Jul 9, 2010",Despicable Me,69000000,251513985,543464573
410,tt1323594,Despicable Me,Despicable Me,2010,"Animation,Comedy,Family",7.7,464511,Steve Carell,actor,despicable me 2010,50,"Jul 9, 2010",Despicable Me,69000000,251513985,543464573
411,tt1323594,Despicable Me,Despicable Me,2010,"Animation,Comedy,Family",7.7,464511,Ken Daurio,writer,despicable me 2010,50,"Jul 9, 2010",Despicable Me,69000000,251513985,543464573
412,tt1323594,Despicable Me,Despicable Me,2010,"Animation,Comedy,Family",7.7,464511,Sergio Pablos,writer,despicable me 2010,50,"Jul 9, 2010",Despicable Me,69000000,251513985,543464573
413,tt1323594,Despicable Me,Despicable Me,2010,"Animation,Comedy,Family",7.7,464511,Cinco Paul,writer,despicable me 2010,50,"Jul 9, 2010",Despicable Me,69000000,251513985,543464573
414,tt1323594,Despicable Me,Despicable Me,2010,"Animation,Comedy,Family",7.7,464511,Chris Renaud,director,despicable me 2010,50,"Jul 9, 2010",Despicable Me,69000000,251513985,543464573
415,tt1323594,Despicable Me,Despicable Me,2010,"Animation,Comedy,Family",7.7,464511,Jason Segel,actor,despicable me 2010,50,"Jul 9, 2010",Despicable Me,69000000,251513985,543464573
416,tt1323594,Despicable Me,Despicable Me,2010,"Animation,Comedy,Family",7.7,464511,Russell Brand,actor,despicable me 2010,50,"Jul 9, 2010",Despicable Me,69000000,251513985,543464573
417,tt1323594,Despicable Me,Despicable Me,2010,"Animation,Comedy,Family",7.7,464511,Pierre Coffin,director,despicable me 2010,50,"Jul 9, 2010",Despicable Me,69000000,251513985,543464573
418,tt1323594,Despicable Me,Despicable Me,2010,"Animation,Comedy,Family",7.7,464511,John Cohen,producer,despicable me 2010,50,"Jul 9, 2010",Despicable Me,69000000,251513985,543464573
419,tt1244659,Extraordinary Measures,Extraordinary Measures,2010,Drama,6.5,15673,Harrison Ford,actor,extraordinary measures 2010,33,"Jan 22, 2010",Extraordinary Measures,31000000,12482741,15826984
420,tt1244659,Extraordinary Measures,Extraordinary Measures,2010,Drama,6.5,15673,Brendan Fraser,actor,extraordinary measures 2010,33,"Jan 22, 2010",Extraordinary Measures,31000000,12482741,15826984
421,tt1244659,Extraordinary Measures,Extraordinary Measures,2010,Drama,6.5,15673,Keri Russell,actress,extraordinary measures 2010,33,"Jan 22, 2010",Extraordinary Measures,31000000,12482741,15826984
422,tt1244659,Extraordinary Measures,Extraordinary Measures,2010,Drama,6.5,15673,Robert Nelson Jacobs,writer,extraordinary measures 2010,33,"Jan 22, 2010",Extraordinary Measures,31000000,12482741,15826984
423,tt1244659,Extraordinary Measures,Extraordinary Measures,2010,Drama,6.5,15673,Carla Santos Shamberg,producer,extraordinary measures 2010,33,"Jan 22, 2010",Extraordinary Measures,31000000,12482741,15826984
424,tt1244659,Extraordinary Measures,Extraordinary Measures,2010,Drama,6.5,15673,Michael Shamberg,producer,extraordinary measures 2010,33,"Jan 22, 2010",Extraordinary Measures,31000000,12482741,15826984
425,tt1244659,Extraordinary Measures,Extraordinary Measures,2010,Drama,6.5,15673,Stacey Sher,producer,extraordinary measures 2010,33,"Jan 22, 2010",Extraordinary Measures,31000000,12482741,15826984
426,tt1244659,Extraordinary Measures,Extraordinary Measures,2010,Drama,6.5,15673,Tom Vaughan,director,extraordinary measures 2010,33,"Jan 22, 2010",Extraordinary Measures,31000000,12482741,15826984
427,tt1244659,Extraordinary Measures,Extraordinary Measures,2010,Drama,6.5,15673,Geeta Anand,writer,extraordinary measures 2010,33,"Jan 22, 2010",Extraordinary Measures,31000000,12482741,15826984
428,tt1244659,Extraordinary Measures,Extraordinary Measures,2010,Drama,6.5,15673,Meredith Droeger,actress,extraordinary measures 2010,33,"Jan 22, 2010",Extraordinary Measures,31000000,12482741,15826984
459,tt1321509,Death at a Funeral,Death at a Funeral,2010,Comedy,5.7,42042,Neil LaBute,director,death at a funeral 2010,64,"Apr 16, 2010",Death at a Funeral,21000000,42739347,48977233
460,tt1321509,Death at a Funeral,Death at a Funeral,2010,Comedy,5.7,42042,Martin Lawrence,actor,death at a funeral 2010,64,"Apr 16, 2010",Death at a Funeral,21000000,42739347,48977233
461,tt1321509,Death at a Funeral,Death at a Funeral,2010,Comedy,5.7,42042,Chris Rock,actor,death at a funeral 2010,64,"Apr 16, 2010",Death at a Funeral,21000000,42739347,48977233
462,tt1321509,Death at a Funeral,Death at a Funeral,2010,Comedy,5.7,42042,Keith David,actor,death at a funeral 2010,64,"Apr 16, 2010",Death at a Funeral,21000000,42739347,48977233
463,tt1321509,Death at a Funeral,Death at a Funeral,2010,Comedy,5.7,42042,Loretta Devine,actress,death at a funeral 2010,64,"Apr 16, 2010",Death at a Funeral,21000000,42739347,48977233
464,tt1321509,Death at a Funeral,Death at a Funeral,2010,Comedy,5.7,42042,William Horberg,producer,death at a funeral 2010,64,"Apr 16, 2010",Death at a Funeral,21000000,42739347,48977233
465,tt1321509,Death at a Funeral,Death at a Funeral,2010,Comedy,5.7,42042,Sidney Kimmel,producer,death at a funeral 2010,64,"Apr 16, 2010",Death at a Funeral,21000000,42739347,48977233
466,tt1321509,Death at a Funeral,Death at a Funeral,2010,Comedy,5.7,42042,Laurence Malkin,producer,death at a funeral 2010,64,"Apr 16, 2010",Death at a Funeral,21000000,42739347,48977233
467,tt1321509,Death at a Funeral,Death at a Funeral,2010,Comedy,5.7,42042,Share Stallings,producer,death at a funeral 2010,64,"Apr 16, 2010",Death at a Funeral,21000000,42739347,48977233
468,tt1321509,Death at a Funeral,Death at a Funeral,2010,Comedy,5.7,42042,Dean Craig,writer,death at a funeral 2010,64,"Apr 16, 2010",Death at a Funeral,21000000,42739347,48977233
469,tt1447793,My Girlfriend's Boyfriend,My Girlfriend's Boyfriend,2010,"Comedy,Romance",5.8,5461,Alyssa Milano,actress,my girlfriend's boyfriend 2010,26,"May 1, 2010",My Girlfriend's Boyfriend,1400000,0,0
470,tt1447793,My Girlfriend's Boyfriend,My Girlfriend's Boyfriend,2010,"Comedy,Romance",5.8,5461,Carol Kane,actress,my girlfriend's boyfriend 2010,26,"May 1, 2010",My Girlfriend's Boyfriend,1400000,0,0
471,tt1447793,My Girlfriend's Boyfriend,My Girlfriend's Boyfriend,2010,"Comedy,Romance",5.8,5461,Sam Cardon,composer,my girlfriend's boyfriend 2010,26,"May 1, 2010",My Girlfriend's Boyfriend,1400000,0,0
472,tt1447793,My Girlfriend's Boyfriend,My Girlfriend's Boyfriend,2010,"Comedy,Romance",5.8,5461,Christopher Gorham,actor,my girlfriend's boyfriend 2010,26,"May 1, 2010",My Girlfriend's Boyfriend,1400000,0,0
473,tt1447793,My Girlfriend's Boyfriend,My Girlfriend's Boyfriend,2010,"Comedy,Romance",5.8,5461,Michael Landes,actor,my girlfriend's boyfriend 2010,26,"May 1, 2010",My Girlfriend's Boyfriend,1400000,0,0
474,tt1447793,My Girlfriend's Boyfriend,My Girlfriend's Boyfriend,2010,"Comedy,Romance",5.8,5461,Daryn Tufts,director,my girlfriend's boyfriend 2010,26,"May 1, 2010",My Girlfriend's Boyfriend,1400000,0,0
475,tt1447793,My Girlfriend's Boyfriend,My Girlfriend's Boyfriend,2010,"Comedy,Romance",5.8,5461,Rick McFarland,producer,my girlfriend's boyfriend 2010,26,"May 1, 2010",My Girlfriend's Boyfriend,1400000,0,0
476,tt1447793,My Girlfriend's Boyfriend,My Girlfriend's Boyfriend,2010,"Comedy,Romance",5.8,5461,Benji Smith,writer,my girlfriend's boyfriend 2010,26,"May 1, 2010",My Girlfriend's Boyfriend,1400000,0,0
477,tt0446029,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,2010,"Action,Comedy,Fantasy",7.5,339338,Kieran Culkin,actor,scott pilgrim vs. the world 2010,22,"Aug 13, 2010",Scott Pilgrim vs. The World,85000000,31611316,48056764
478,tt0446029,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,2010,"Action,Comedy,Fantasy",7.5,339338,Michael Bacall,writer,scott pilgrim vs. the world 2010,22,"Aug 13, 2010",Scott Pilgrim vs. The World,85000000,31611316,48056764
479,tt0446029,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,2010,"Action,Comedy,Fantasy",7.5,339338,Michael Cera,actor,scott pilgrim vs. the world 2010,22,"Aug 13, 2010",Scott Pilgrim vs. The World,85000000,31611316,48056764
480,tt0446029,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,2010,"Action,Comedy,Fantasy",7.5,339338,Eric Gitter,producer,scott pilgrim vs. the world 2010,22,"Aug 13, 2010",Scott Pilgrim vs. The World,85000000,31611316,48056764
481,tt0446029,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,2010,"Action,Comedy,Fantasy",7.5,339338,Anna Kendrick,actress,scott pilgrim vs. the world 2010,22,"Aug 13, 2010",Scott Pilgrim vs. The World,85000000,31611316,48056764
482,tt0446029,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,2010,"Action,Comedy,Fantasy",7.5,339338,Nira Park,producer,scott pilgrim vs. the world 2010,22,"Aug 13, 2010",Scott Pilgrim vs. The World,85000000,31611316,48056764
483,tt0446029,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,2010,"Action,Comedy,Fantasy",7.5,339338,Marc Platt,producer,scott pilgrim vs. the world 2010,22,"Aug 13, 2010",Scott Pilgrim vs. The World,85000000,31611316,48056764
484,tt0446029,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,2010,"Action,Comedy,Fantasy",7.5,339338,Mary Elizabeth Winstead,actress,scott pilgrim vs. the world 2010,22,"Aug 13, 2010",Scott Pilgrim vs. The World,85000000,31611316,48056764
485,tt0446029,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,2010,"Action,Comedy,Fantasy",7.5,339338,Edgar Wright,director,scott pilgrim vs. the world 2010,22,"Aug 13, 2010",Scott Pilgrim vs. The World,85000000,31611316,48056764
486,tt0446029,Scott Pilgrim vs. the World,Scott Pilgrim vs. the World,2010,"Action,Comedy,Fantasy",7.5,339338,Bryan Lee O'Malley,writer,scott pilgrim vs. the world 2010,22,"Aug 13, 2010",Scott Pilgrim vs. The World,85000000,31611316,48056764
497,tt0923653,The Dead Undead,The Dead Undead,2010,"Action,Horror,Sci-Fi",3.0,791,Matthew R. Anderson,actor,the dead undead 2010,7,"Dec 31, 2010",The Dead Undead,1100000,0,0
498,tt0923653,The Dead Undead,The Dead Undead,2010,"Action,Horror,Sci-Fi",3.0,791,Edward Conna,director,the dead undead 2010,7,"Dec 31, 2010",The Dead Undead,1100000,0,0
499,tt0923653,The Dead Undead,The Dead Undead,2010,"Action,Horror,Sci-Fi",3.0,791,Luke Goss,actor,the dead undead 2010,7,"Dec 31, 2010",The Dead Undead,1100000,0,0
500,tt0923653,The Dead Undead,The Dead Undead,2010,"Action,Horror,Sci-Fi",3.0,791,Luke LaFontaine,actor,the dead undead 2010,7,"Dec 31, 2010",The Dead Undead,1100000,0,0
501,tt0923653,The Dead Undead,The Dead Undead,2010,"Action,Horror,Sci-Fi",3.0,791,Edward L. Plumb,producer,the dead undead 2010,7,"Dec 31, 2010",The Dead Undead,1100000,0,0
502,tt0923653,The Dead Undead,The Dead Undead,2010,"Action,Horror,Sci-Fi",3.0,791,Spice Williams-Crosby,actress,the dead undead 2010,7,"Dec 31, 2010",The Dead Undead,1100000,0,0
503,tt0923653,The Dead Undead,The Dead Undead,2010,"Action,Horror,Sci-Fi",3.0,791,Scott James,composer,the dead undead 2010,7,"Dec 31, 2010",The Dead Undead,1100000,0,0
504,tt0923653,The Dead Undead,The Dead Undead,2010,"Action,Horror,Sci-Fi",3.0,791,Steve Benton,composer,the dead undead 2010,7,"Dec 31, 2010",The Dead Undead,1100000,0,0
505,tt0938283,The Last Airbender,The Last Airbender,2010,"Action,Adventure,Family",4.1,137734,James Newton Howard,composer,the last airbender 2010,83,"Jul 1, 2010",The Last Airbender,150000000,131772187,319713881
506,tt0938283,The Last Airbender,The Last Airbender,2010,"Action,Adventure,Family",4.1,137734,Frank Marshall,producer,the last airbender 2010,83,"Jul 1, 2010",The Last Airbender,150000000,131772187,319713881
507,tt0938283,The Last Airbender,The Last Airbender,2010,"Action,Adventure,Family",4.1,137734,Sam Mercer,producer,the last airbender 2010,83,"Jul 1, 2010",The Last Airbender,150000000,131772187,319713881
508,tt0938283,The Last Airbender,The Last Airbender,2010,"Action,Adventure,Family",4.1,137734,M. Night Shyamalan,director,the last airbender 2010,83,"Jul 1, 2010",The Last Airbender,150000000,131772187,319713881
509,tt0938283,The Last Airbender,The Last Airbender,2010,"Action,Adventure,Family",4.1,137734,Jackson Rathbone,actor,the last airbender 2010,83,"Jul 1, 2010",The Last Airbender,150000000,131772187,319713881
510,tt0938283,The Last Airbender,The Last Airbender,2010,"Action,Adventure,Family",4.1,137734,Dev Patel,actor,the last airbender 2010,83,"Jul 1, 2010",The Last Airbender,150000000,131772187,319713881
511,tt0938283,The Last Airbender,The Last Airbender,2010,"Action,Adventure,Family",4.1,137734,Nicola Peltz,actress,the last airbender 2010,83,"Jul 1, 2010",The Last Airbender,150000000,131772187,319713881
512,tt0938283,The Last Airbender,The Last Airbender,2010,"Action,Adventure,Family",4.1,137734,Noah Ringer,actor,the last airbender 2010,83,"Jul 1, 2010",The Last Airbender,150000000,131772187,319713881
521,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,"Adventure,Family,Fantasy",6.3,129663,Michael Apted,director,the chronicles of narnia: the voyage of the dawn treader 2010,48,"Dec 10, 2010",The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,104386950,418186950
522,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,"Adventure,Family,Fantasy",6.3,129663,Andrew Adamson,producer,the chronicles of narnia: the voyage of the dawn treader 2010,48,"Dec 10, 2010",The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,104386950,418186950
523,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,"Adventure,Family,Fantasy",6.3,129663,C.S. Lewis,writer,the chronicles of narnia: the voyage of the dawn treader 2010,48,"Dec 10, 2010",The Chronicles of Narnia: The Voyage of the Dawn Treader,155000000,104386950,418186950
